Year,State,Division,County,Region,Population_Description,Offense,Offender_Race,Offender_Ethnicity,Offender_Age,Offender_Sex,Victim_Type,Location,Weapon,Property_Type,Stolen_Value,Recovered_Value,Recovered?,Recovery_Date
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,6000.0,6000.0,Y,02-Feb-17
2017,Texas,West South Central,WEBB,South,"Cities from 250,000 thru 499,999",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,"Metals, Non-Precious",12700.0,,N,
2017,West Virginia,South Atlantic,WOOD,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,2600.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Building,,,,,Individual,Other/Unknown,,Other,1015.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trailers,26000.0,13000.0,Y,21-Sep-17
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Not Specified,,Trailers,30000.0,30000.0,Y,30-Jul-17
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Theft From Motor Vehicle,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Computer Hard/ Software,2971.0,0.0,N,
2017,Tennessee,East South Central,PUTNAM,South,"Non-MSA counties from 25,000 thru 99,999",All Other Larceny,,,,,Business,Industrial Site,,Tools,8465.0,0.0,N,
2017,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Business,Service/Gas Station,,Other,10000.0,,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",False Pretenses/Swindle/Confidence Game,White,,32.0,F,Business,Specialty Store,,Tools,1373.0,0.0,N,
2017,Massachusetts,New England,HAMPDEN,Northeast,"Cities from 10,000 thru 24,999",False Pretenses/Swindle/Confidence Game,Asian,Not Hispanic or Latino,68.0,M,Individual,Government/Public Building,,Artistic Supplies/ Accessories,10000.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Impersonation,White,,20.0,M,Individual,Specialty Store,,Computer Hard/ Software,2800.0,0.0,N,
2017,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Not Specified,,Other,2000.0,,N,
2017,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",All Other Larceny,,,,,Business,Not Specified,,Trailers,40000.0,,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Trailers,5000.0,,N,
2017,Tennessee,East South Central,SHELBY,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,,,,,Business,Parking/Drop Lot/Garage,,Lawn/ Yard/ Garden Equipment,1046.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,White,,31.0,F,Individual,Residence/Home,,Clothes/ Furs,9735.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Computer Hard/ Software,2971.0,0.0,N,
2017,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Individual,Commercial/Office Building,,Structure/ Other commercial,10000.0,0.0,N,
2017,Massachusetts,New England,BARNSTABLE,Northeast,"Cities from 25,000 thru 49,999",Theft From Motor Vehicle,White,Not Hispanic or Latino,31.0,M,Business,Other/Unknown,,Farm Equipment,5007.0,0.0,N,
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Department/Discount Store,,Clothes/ Furs,3000.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Impersonation,White,,20.0,M,Business,Specialty Store,,Computer Hard/ Software,2800.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,White,Hispanic or Latino,43.0,M,Business,Parking/Drop Lot/Garage,,Other,100000.0,,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Business,Construction Site,,Industrial Equipment,1200.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,White,Hispanic or Latino,43.0,M,Business,Parking/Drop Lot/Garage,,Other,100000.0,,N,
2017,Ohio,East North Central,ADAMS,Midwest,"Non-MSA counties from 10,000 thru 24,999",Theft From Building,White,,45.0,M,Individual,Industrial Site,,Tools,1630.0,0.0,N,
2017,Massachusetts,New England,PLYMOUTH,Northeast,"Cities from 10,000 thru 24,999",Theft From Building,,,,,Business,Commercial/Office Building,,Building Materials,13500.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,Black or African American,,18.0,M,Individual,Residence/Home,,Computer Hard/ Software,1100.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,,,,,Individual,Government/Public Building,,Tools,1850.0,0.0,N,
2017,Arkansas,West South Central,JACKSON,South,"Cities from 2,500 thru 9,999",All Other Larceny,Unknown,Unknown,,U,Government,Commercial/Office Building,,Other,3406.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",False Pretenses/Swindle/Confidence Game,Unknown,,,F,Individual,Residence/Home,,Other,1950.0,0.0,N,
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trailers,200000.0,200000.0,Y,12-Sep-15
2017,Massachusetts,New England,HAMPSHIRE,Northeast,"Cities from 2,500 thru 9,999",All Other Larceny,,,,,Individual,Residence/Home,,Computer Hard/ Software,2100.0,0.0,N,
2017,Ohio,East North Central,ADAMS,Midwest,"Non-MSA counties from 10,000 thru 24,999",Theft From Building,White,,45.0,M,Business,Industrial Site,,Tools,1630.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,3202.0,0.0,N,
2017,Texas,West South Central,ELLIS; TARRANT; DALLAS,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Commercial/Office Building,,Trailers,100000.0,12000.0,Y,05-Aug-17
2017,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Trucks,36000.0,36000.0,Y,07-Jun-17
2017,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Trailers,40000.0,40000.0,Y,22-Apr-17
2017,Massachusetts,New England,ESSEX,Northeast,"Cities from 2,500 thru 9,999",All Other Larceny,White,Unknown,32.0,M,Individual,Residence/Home,,Farm Equipment,2659.0,0.0,N,
2017,Massachusetts,New England,MIDDLESEX,Northeast,"Cities from 25,000 thru 49,999",Theft From Building,,,,,Individual,Parking/Drop Lot/Garage,,Tools,1800.0,0.0,N,
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Other,3000.0,0.0,N,
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,,,,,Business,Other/Unknown,,Other,22528.0,0.0,N,
2017,Ohio,East North Central,TUSCARAWAS,Midwest,"Cities from 10,000 thru 24,999",Credit Card/Automated Teller Machine Fraud,White,,37.0,F,Individual,Other/Unknown,,Jewelry/ Precious Metals,1793.0,0.0,N,
2017,Massachusetts,New England,MIDDLESEX,Northeast,"Cities from 25,000 thru 49,999",Theft From Building,,,,,Individual,Residence/Home,,Tools,1690.0,0.0,N,
2017,Ohio,East North Central,MONROE,Midwest,"Non-MSA counties from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Business,Construction Site,,Tools,36923.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,Unknown,Unknown,34.0,U,Individual,Residence/Home,,Computer Hard/ Software,1850.0,0.0,N,
2017,Texas,West South Central,DALLAS,South,"Cities from 10,000 thru 24,999",Burglary/Breaking & Entering,,,,,Business,Commercial/Office Building,,Computer Hard/ Software,153428.0,,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,White,,28.0,M,Individual,Residence/Home,,Clothes/ Furs,9735.0,0.0,N,
2017,Ohio,East North Central,SUMMIT,Midwest,"Cities from 10,000 thru 24,999",All Other Larceny,,,,,Individual,Other/Unknown,,Computer Hard/ Software,1699.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Embezzlement,White,Hispanic or Latino,19.0,M,Business,Dock/Wharf/Freight/Modal Terminal,,Other,1215.0,1215.0,Y,04-Jan-17
2017,Ohio,East North Central,CLERMONT,Midwest,"Cities from 2,500 thru 9,999",Theft From Motor Vehicle,,,,,Individual,Residence/Home,,Tools,1200.0,0.0,N,
2017,Massachusetts,New England,BRISTOL,Northeast,"Cities from 50,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,3000.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,Unknown,,,U,Individual,Residence/Home,,Other,16600.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Building,Unknown,,,U,Government,School/College,,Computer Hard/ Software,1956.0,0.0,N,
2017,South Carolina,South Atlantic,LEXINGTON; RICHLAND,South,"Cities from 100,000 thru 249,999",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Trailers,40000.0,0.0,N,
2017,Florida,South Atlantic,DUVAL,South,"Cities from 500,000 thru 999,999",Motor Vehicle Theft,,,,,Individual,Other/Unknown,,Trucks,17000.0,17000.0,Y,07-Apr-17
2017,Florida,South Atlantic,POLK,South,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,,,,,Other,Service/Gas Station,,Consumable Goods,25325.0,,N,
2017,West Virginia,South Atlantic,WOOD,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,White,,32.0,M,Individual,Other/Unknown,,Tools,6000.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,1805.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Building,White,,52.0,F,Individual,Residence/Home,,Clothes/ Furs,1400.0,0.0,N,
2017,Ohio,East North Central,RICHLAND,Midwest,"MSA counties from 25,000 thru 99,999",All Other Larceny,Unknown,,,U,Individual,Parking/Drop Lot/Garage,,Trailers,3500.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Building,White,,52.0,F,Individual,Residence/Home,,Clothes/ Furs,1400.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,,,,,Individual,Residence/Home,,Clothes/ Furs,1600.0,0.0,N,
2017,Florida,South Atlantic,ST LUCIE,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,,,,,Individual,Parking/Drop Lot/Garage,,Trucks,25000.0,25000.0,Y,22-Apr-17
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,M,Individual,Residence/Home,,Other,1805.0,0.0,N,
2017,South Carolina,South Atlantic,ORANGEBURG,South,"Non-MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,Not Hispanic or Latino,,U,Individual,Residence/Home,,Other,1700.0,0.0,N,
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Consumable Goods,100000.0,,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,4894.0,0.0,N,
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Jewelry/ Precious Metals,2000.0,,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,Black or African American,Not Hispanic or Latino,30.0,M,Business,Parking/Drop Lot/Garage,,Trailers,20000.0,,N,
2017,Arkansas,West South Central,JACKSON,South,"Cities from 2,500 thru 9,999",Burglary/Breaking & Entering,Unknown,Unknown,,U,Individual,Residence/Home,,Collections/ Collectibles,1200.0,0.0,N,
2017,Ohio,East North Central,ADAMS,Midwest,"Non-MSA counties from 10,000 thru 24,999",Burglary/Breaking & Entering,Unknown,,50.0,U,Individual,Other/Unknown,,Tools,5280.0,0.0,N,
2017,Tennessee,East South Central,SHELBY,South,"Cities from 500,000 thru 999,999",Theft From Motor Vehicle,Black or African American,Not Hispanic or Latino,47.0,M,Business,Parking/Drop Lot/Garage,,Clothes/ Furs,65000.0,0.0,N,
2017,South Carolina,South Atlantic,ORANGEBURG,South,"Non-MSA counties from 25,000 thru 99,999",All Other Larceny,Unknown,Not Hispanic or Latino,,U,Individual,Residence/Home,,Trailers,1600.0,0.0,N,
2017,Ohio,East North Central,ADAMS,Midwest,"Non-MSA counties from 10,000 thru 24,999",Destruction/Damage/Vandalism of Property,Unknown,,50.0,U,Individual,Other/Unknown,,Tools,5280.0,0.0,N,
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,White,Not Hispanic or Latino,30.0,M,Individual,Parking/Drop Lot/Garage,,Trailers,60000.0,,N,
2017,West Virginia,South Atlantic,DODDRIDGE,South,"Non-MSA counties under 10,000",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Tools,1070.0,0.0,N,
2017,West Virginia,South Atlantic,WOOD,South,"MSA counties from 25,000 thru 99,999",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Tools,1400.0,0.0,N,
2017,Florida,South Atlantic,BROWARD,South,"Cities from 100,000 thru 249,999",Motor Vehicle Theft,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Trucks,300000.0,300000.0,Y,12-Sep-15
2017,Ohio,East North Central,MAHONING; COLUMBIANA,Midwest,"Cities from 10,000 thru 24,999",Theft From Motor Vehicle,White,,22.0,M,Individual,Other/Unknown,,Recreational/ Sports Equipment,3350.0,3350.0,Y,16-Mar-17
2017,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",False Pretenses/Swindle/Confidence Game,,,,,Individual,Other/Unknown,,Computer Hard/ Software,2135.0,0.0,N,
2017,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 100,000 thru 249,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,1050.0,0.0,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,Unknown,,,U,Individual,Highway/Road/Alley/Street/Sidewalk,,Industrial Equipment,3950.0,0.0,N,
2017,West Virginia,South Atlantic,WOOD,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,White,,22.0,M,Individual,Residence/Home,,Tools,6000.0,0.0,N,
2017,Rhode Island,New England,PROVIDENCE,Northeast,"Cities from 100,000 thru 249,999",Theft From Motor Vehicle,,,,,Individual,Highway/Road/Alley/Street/Sidewalk,,Computer Hard/ Software,1400.0,0.0,N,
2017,Tennessee,East South Central,WILSON,South,"Cities from 25,000 thru 49,999",All Other Larceny,,,,,Business,Parking/Drop Lot/Garage,,Trailers,20000.0,20000.0,Y,30-Dec-18
2017,West Virginia,South Atlantic,WOOD,South,"Cities from 25,000 thru 49,999",Burglary/Breaking & Entering,,,,,Individual,Other/Unknown,,Other,3160.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,2800.0,0.0,N,
2017,Texas,West South Central,MONTGOMERY; FORT BEND; HARRIS,South,"Cities 1,000,000 or over",Embezzlement,Black or African American,Not Hispanic or Latino,56.0,M,Business,Other/Unknown,,"Metals, Non-Precious",10000.0,,N,
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Theft From Motor Vehicle,Unknown,,,U,Individual,Highway/Road/Alley/Street/Sidewalk,,Industrial Equipment,1916.0,0.0,N,
2017,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,White,Not Hispanic or Latino,,M,Business,Specialty Store,,Tools,1199.0,0.0,N,
2017,Massachusetts,New England,NORFOLK,Northeast,"Cities from 50,000 thru 99,999",All Other Larceny,White,Not Hispanic or Latino,,M,Business,Specialty Store,,Tools,1199.0,0.0,N,
2017,Texas,West South Central,SAN PATRICIO,South,"Cities from 2,500 thru 9,999",All Other Larceny,Unknown,Unknown,0.0,U,Individual,Residence/Home,,Lawn/ Yard/ Garden Equipment,5000.0,,N,
2017,Florida,South Atlantic,POLK,South,"Cities from 10,000 thru 24,999",Motor Vehicle Theft,,,,,Other,Service/Gas Station,,Trucks,89000.0,89000.0,Y,20-Mar-17
2017,Tennessee,East South Central,MONTGOMERY,South,"MSA counties from 25,000 thru 99,999",All Other Larceny,,,,,Business,Construction Site,,Tools,2000.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,20.0,F,Business,Parking/Drop Lot/Garage,,Trailers,20000.0,20000.0,Y,29-Nov-17
2017,Texas,West South Central,TARRANT,South,"Cities from 250,000 thru 499,999",Theft From Motor Vehicle,Unknown,Unknown,,U,Individual,Highway/Road/Alley/Street/Sidewalk,,Building Materials,15000.0,0.0,N,
2017,West Virginia,South Atlantic,WOOD,South,"MSA counties from 25,000 thru 99,999",Burglary/Breaking & Entering,,,,,Individual,Residence/Home,,Other,2200.0,0.0,N,
2017,West Virginia,South Atlantic,KANAWHA,South,"MSA counties from 25,000 thru 99,999",Motor Vehicle Theft,White,,,U,Individual,Residence/Home,,Tools,1700.0,0.0,N,
2017,Virginia,South Atlantic,PRINCE WILLIAM,South,"MSA counties 100,000 or over",Embezzlement,Black or African American,,47.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Industrial Equipment,80000.0,80000.0,Y,18-Feb-17
2017,Virginia,South Atlantic,PRINCE WILLIAM,South,"MSA counties 100,000 or over",Embezzlement,Black or African American,,47.0,M,Individual,Highway/Road/Alley/Street/Sidewalk,,Trailers,15000.0,15000.0,Y,18-Feb-17
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,Unknown,,30.0,M,Individual,Residence/Home,,Other,1031.0,0.0,N,
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",Motor Vehicle Theft,,,,,Business,Parking/Drop Lot/Garage,,Building Materials,20000.0,,N,
2017,Ohio,East North Central,DELAWARE; FAIRFIELD; FRANKLIN,Midwest,"Cities from 500,000 thru 999,999",All Other Larceny,Black or African American,,31.0,M,Business,Commercial/Office Building,,Computer Hard/ Software,2139.0,0.0,N,
2017,Florida,South Atlantic,LAKE,South,"MSA counties 100,000 or over",Motor Vehicle Theft,White,Hispanic or Latino,51.0,M,Individual,Not Specified,,Office Equipment,500000.0,500000.0,Y,12-Nov-17
2017,Texas,West South Central,ROCKWALL; DENTON; COLLIN; DALLAS,South,"Cities 1,000,000 or over",All Other Larceny,,,,,Business,Highway/Road/Alley/Street/Sidewalk,,Trailers,7000.0,7000.0,Y,03-Jul-17
2017,Maryland,South Atlantic,MONTGOMERY,South,"MSA counties 100,000 or over",Burglary/Breaking & Entering,Unknown,,,U,Individual,Residence/Home,,Other,1031.0,0.0,N,
